date,amount bought,sku,money spent
2018-06-04,42.0,3109-INACTIVE,4714.5
2018-06-04,25.0,I-NIBS-INACTIVE,243.75
2018-06-04,154.0,35152-INACTIVE,0.0
2018-06-04,170.8,I-ASKINOSIE-MOR-INACTIVE,4270.0
2018-06-04,210.0,181237-INACTIVE,10061.099999999999
2018-06-04,8010.0,I-ALM-50#-INACTIVE,1381725.0
2018-06-04,280.0,5171786-INACTIVE,40026.0
2018-06-04,105.0,CRYSTALS-INACTIVE,14089.949999999999
2018-06-04,75.0,TAZACAFE-INACTIVE,4125.0
2018-06-04,240.0,6150-INACTIVE,0.0
2018-06-04,50.0,BW416P804,0.0
2018-06-04,190.0,NSSU155-INACTIVE,9102.9
2018-06-04,8.0,I-VAN-10#-INACTIVE,4008.0
2018-06-04,20.0,OHDHON(5gal)-INACTIVE,0.0
2018-06-04,100.0,PUMPKINSEED-INACTIVE,330.0
2018-06-04,137.0,2191-INACTIVE,28359.0
2018-06-04,522.8,QUINOAFLK25#B-O-INACTIVE,54371.2
2018-06-04,85.0,RST DCD 25LB-INACTIVE,13281.25
2018-06-04,9.9,250220-INACTIVE,245.223
2018-06-04,132.0,RW2160088-INACTIVE,0.0
2018-06-04,180.0,RW5100178-INACTIVE,10260.0
2018-06-04,18.0,990042-INACTIVE,307.62
2018-06-04,201.0,92040-INACTIVE,56754.36
2018-06-04,125.0,TAZAPURO-INACTIVE,6250.0
2018-06-04,28.0,23450-INACTIVE,1253.0
2018-06-04,419.1,20144-INACTIVE,78308.835
2018-06-04,65.0,272230-INACTIVE,0.0
2018-06-04,80.0,SORGHUM-INACTIVE,10640.0
2018-06-04,22.0,017463-20-US-INACTIVE,0.0
2018-06-04,677.0,L90D-INACTIVE,772761.65
2018-06-04,7620.0,272250-INACTIVE,0.0
2018-06-04,11.0,KOSH##-INACTIVE,54.12
2018-06-08,65.0,I-ESP-TIGER-5LB-INACTIVE,3363.75
2018-06-11,145.0,I-CHAI-NOSUGAR-INACTIVE,2064.8
2018-06-12,1960.0,WT147099CF-INACTIVE,0.0
2018-06-12,20000.0,C70G-450GGMLP-5-INACTIVE,2200.0
2018-06-12,2300.0,LABEL-3OZ-LID-INACTIVE,0.0
2018-06-12,11707.0,BULK-Label-Sequential Number-INACTIVE,0.0
2018-06-12,500.0,PL09W-INACTIVE,185.0
2018-06-12,500.0,P009-INACTIVE,0.0
2018-06-12,500.0,44W64W-INACTIVE,0.0
2018-06-12,200.0,LABEL-3OZ-PNUT-INACTIVE,32.0
2018-06-12,5000.0,203495A,0.0
2018-06-12,5000.0,AP-12PK-BOX,0.0
2018-06-12,20000.0,S-13166-INACTIVE,0.0
2018-06-12,27250.0,1012-300-001-100,0.0
2018-06-12,1300.0,LABEL-ACO-10OZ-INACTIVE,169.0
2018-06-12,3850.0,WT145501CF-INACTIVE,0.0
2018-06-12,20000.0,G10-70-450BIGSPOON01-28-INACTIVE,5400.0
2018-06-12,1650.0,WT142989CF-INACTIVE,0.0
2018-06-12,3900.0,WT119605CF-INACTIVE,663.0
2018-06-12,500.0,44W64L-INACTIVE,345.0
2018-06-12,2710.0,WT119596CF-INACTIVE,352.3
2018-06-12,3450.0,L-PCASH-10OZ-INACTIVE,586.5
2018-06-12,1650.0,WT142983CF,0.0
2018-06-12,6930.0,WT119593CF-INACTIVE,0.0
2018-06-12,5740.0,WT119601CF-INACTIVE,975.8000000000001
2018-06-12,3260.0,WT119602CF-INACTIVE,554.2
2018-06-12,3640.0,WT139740CF-INACTIVE,473.2
2018-06-12,2310.0,WT119600CF-INACTIVE,0.0
2018-06-12,4650.0,WT119604CF-INACTIVE,790.5
2018-06-12,11707.0,WT119606CF-INACTIVE,819.4900000000001
2018-06-20,176.37,BW416P804,0.0
2018-06-21,2625.0,LABEL-3OZ-PNUT-INACTIVE,420.0
2018-06-21,20.0,I-VAN-10#-INACTIVE,10020.0
2018-06-27,180.0,2191-INACTIVE,37260.0
2018-06-29,250.0,RST DCD 25LB-INACTIVE,39062.5
2018-06-29,30000.0,WT119606CF-INACTIVE,2100.0
2018-07-03,500.0,181237-INACTIVE,23955.0
2018-07-05,5.7,3109-INACTIVE,639.825
2018-07-05,321.0,WT139740CF-INACTIVE,41.730000000000004
2018-07-05,1188.0,I-ALM-50#-INACTIVE,204930.0
2018-07-05,1.88052,181237-INACTIVE,90.09571319999999
2018-07-05,1.601,990042-INACTIVE,27.36109
2018-07-05,693.0917900000001,WT119596CF-INACTIVE,90.1019327
2018-07-05,289.19539,6150-INACTIVE,0.0
2018-07-05,53.015069999999994,272250-INACTIVE,0.0
2018-07-05,0.20806,23450-INACTIVE,9.310685
2018-07-05,0.01008,WT142983CF,0.0
2018-07-05,10.3125,OHDHON(5gal)-INACTIVE,0.0
2018-07-05,5.91289,I-CHAI-NOSUGAR-INACTIVE,84.1995536
2018-07-05,25.0,5GALPAIL-INACTIVE,0.0
2018-07-05,8.5,20144-INACTIVE,1588.225
2018-07-05,25.0,PL58W-INACTIVE,41.25
2018-07-05,39.0,LABEL-3OZ-PNUT-INACTIVE,6.24
2018-07-05,328.0,WT145501CF-INACTIVE,0.0
2018-07-05,4.25,I-ESP-TIGER-5LB-INACTIVE,219.9375
2018-07-05,448.09650999999997,WT119605CF-INACTIVE,76.1764067
2018-07-05,2500.0,JAR-4OZ-INACTIVE,525.0
2018-07-11,60.0,I-NIBS-INACTIVE,585.0
2018-07-12,10.0,250220-INACTIVE,247.7
2018-07-25,4.0,250220-INACTIVE,99.08
2018-07-27,5250.0,WT147099CF-INACTIVE,0.0
2018-07-27,2100.0,WT145501CF-INACTIVE,0.0
2018-07-27,3150.0,WT119596CF-INACTIVE,409.5
2018-07-27,10.0,I-VAN-10#-INACTIVE,5010.0
2018-07-27,300.0,#560-INACTIVE,18750.0
2018-07-27,1050.0,WT119605CF-INACTIVE,178.5
2018-07-27,50.0,3109-INACTIVE,5612.5
2018-07-27,4150.0,WT119600CF-INACTIVE,0.0
2018-07-27,132.3,#070-INACTIVE,5542.0470000000005
2018-07-27,140.0,RW2160088-INACTIVE,0.0
2018-07-27,180.0,2191-INACTIVE,37260.0
2018-07-27,360.0,6150-INACTIVE,0.0
2018-07-27,300.0,RW5100178-INACTIVE,17100.0
2018-07-27,180.0,6150-INACTIVE,0.0
2018-07-27,25.0,23450-INACTIVE,1118.75
2018-07-27,1719.588,PURIS870H-INACTIVE,295700.35248
2018-08-02,10.0,250220-INACTIVE,247.7
2018-08-02,3360.0,I-ALM-50#-INACTIVE,579600.0
2018-08-02,15.0,BW416P804,0.0
2018-08-06,72.5,RST DCD 25LB-INACTIVE,11328.125
2018-08-08,30.0,I-VAN-10#-INACTIVE,15030.0
2018-08-08,165.347,35152-INACTIVE,0.0
2018-08-08,176.37,BW416P804,0.0
2018-08-08,65.0,I-ESP-TIGER-5LB-INACTIVE,3363.75
2018-08-08,304.8,20144-INACTIVE,56951.88
2018-08-08,150.0,272230-INACTIVE,0.0
2018-08-08,11.01593,250220-INACTIVE,272.8645861
2018-08-08,150.0,NSSU155-INACTIVE,7186.499999999999
2018-08-08,7170.0,272250-INACTIVE,0.0
2018-08-16,180.0,2191-INACTIVE,37260.0
2018-08-16,100.0,I-CHAI-NOSUGAR-INACTIVE,1424.0
2018-08-16,120.0,6150-INACTIVE,0.0
2018-08-16,1350.0,I-ALM-50#-INACTIVE,232875.0
2018-08-18,30.0,TAZAPURO-INACTIVE,1500.0
2018-08-18,40.0,TAZACAFE-INACTIVE,2200.0
2018-08-18,2.0,SJD0804-INACTIVE,44.2
2018-08-18,10.0,SJD1706-INACTIVE,75.4
2018-08-18,3.33735,TAZACAFE-INACTIVE,183.55425
2018-08-18,10.0,SJD2906-INACTIVE,591.0
2018-08-21,100.0,MKT-SIGN-BARS,0.0
2018-08-21,100.0,MKT-SIGN-BUTTERS,0.0
2018-08-29,79.99521,CRYSTALS-INACTIVE,10734.5572299
2018-08-29,33.15,3109-INACTIVE,3721.0874999999996
2018-08-29,120.0,6150-INACTIVE,0.0
2018-09-05,106.62512,250220-INACTIVE,2641.1042224
2018-09-05,4500.0,I-ALM-50#-INACTIVE,776250.0
2018-09-05,50000.0,S-13166-INACTIVE,0.0
2018-09-05,5262.140420000001,WT119606CF-INACTIVE,368.3498294000001
2018-09-05,0.42878,RW2160088-INACTIVE,0.0
2018-09-05,1.14354,23450-INACTIVE,51.173415
2018-09-05,38.6,92040-INACTIVE,10899.096000000001
2018-09-05,40.0,SORGHUM-INACTIVE,5320.0
2018-09-05,229.0,WT119600CF-INACTIVE,0.0
2018-09-05,148.56634,TAZACAFE-INACTIVE,8171.1487
2018-09-05,118.90369,TAZAPURO-INACTIVE,5945.1845
2018-09-05,6.0,SJD1706-INACTIVE,45.24
2018-09-05,1425.0,I-ALM-50#-INACTIVE,245812.5
2018-09-05,88.0,WT147099CF-INACTIVE,0.0
2018-09-05,1.80413,35152-INACTIVE,0.0
2018-09-05,1.70818,NSSU155-INACTIVE,81.8389038
2018-09-05,138.51674,I-ASKINOSIE-MOR-INACTIVE,3462.9184999999998
2018-09-05,3.75,I-ESP-TIGER-5LB-INACTIVE,194.0625
2018-09-05,10000.0,C70G-450GGMLP-5-INACTIVE,1100.0
2018-09-05,2.08888,PUMPKINSEED-INACTIVE,6.893304
2018-09-05,119.0,WT145501CF-INACTIVE,0.0
2018-09-05,83520.0,G10-70-450BIGSPOON01-28-INACTIVE,22550.4
2018-09-06,900.0,LABEL-HOTP-10OZ-INACTIVE,117.0
2018-09-06,1.0,MKT-SIGN-BARS,0.0
2018-09-06,1.0,MKT-SIGN-BUTTERS,0.0
2018-09-07,2449.75,I-ALM-50#-INACTIVE,422581.875
2018-09-07,5250.0,WT149184CF-INACTIVE,210.0
2018-09-07,5250.0,WT149183CF-INACTIVE,210.0
2018-09-07,110.0,CRYSTALS-INACTIVE,14760.9
2018-09-07,5250.0,WT149189CF-INACTIVE,0.0
2018-09-07,5250.0,WT149187CF-INACTIVE,210.0
2018-09-07,120.0,6150-INACTIVE,0.0
2018-09-07,5460.0,BARBOX-INACTIVE,0.0
2018-09-14,260.0,PUMPKINSEED-INACTIVE,858.0
2018-09-17,1.0,MKT-SIGN-BUTTERS,0.0
2018-09-17,1.0,MKT-SIGN-BARS,0.0
2018-09-18,4000.0,1012-300-001-100,0.0
2018-09-19,4107.4974,272250-INACTIVE,0.0
2018-09-24,4777.5,I-ALM-50#-INACTIVE,824118.75
2018-09-24,147.48375,2191-INACTIVE,30529.136249999996
2018-09-25,7350.0,WT119593CF-INACTIVE,0.0
2018-09-25,475.0,181237-INACTIVE,22757.25
2018-09-25,3150.0,WT119596CF-INACTIVE,409.5
2018-09-25,3150.0,LABEL-HOTP-10OZ-INACTIVE,409.5
2018-09-25,75.0,3109-INACTIVE,8418.75
2018-09-25,3150.0,LABEL-ACO-10OZ-INACTIVE,409.5
2018-09-25,75.0,5171786-INACTIVE,10721.25
2018-09-25,352.0,QUINOAFLK25#B-O-INACTIVE,36608.0
2018-09-25,253.6634,PUMPKINSEED-INACTIVE,837.08922
2018-09-25,250.0,NSSU155-INACTIVE,11977.5
2018-09-25,333.6,6150-INACTIVE,0.0
2018-09-25,575.0,5171786-INACTIVE,82196.25
2018-09-25,82.7076,BW416P804,0.0
2018-09-25,132.27,BW416P804,0.0
2018-09-25,60000.0,C70G-450GGMLP-5-INACTIVE,6600.0
2018-09-25,92.51625,2191-INACTIVE,19150.86375
2018-09-27,60.0,I-NIBS-INACTIVE,585.0
2018-09-28,203.2,20144-INACTIVE,37967.92
2018-09-28,40.0,I-ESP-TIGER-5LB-INACTIVE,2070.0
2018-10-02,105.0,272230-INACTIVE,0.0
2018-10-02,134.0,RST DCD 25LB-INACTIVE,20937.5
2018-10-02,1.0,I-ESP-TIGER-5LB-INACTIVE,51.75
2018-10-02,25.4,20144-INACTIVE,4745.99
2018-10-02,154.0,I-CHAI-NOSUGAR-INACTIVE,2192.96
2018-10-02,116.59024,181237-INACTIVE,5585.838398399999
2018-10-02,100.0,250220-INACTIVE,2477.0
2018-10-02,85.5,3109-INACTIVE,9597.375
2018-10-03,110.0,#070-INACTIVE,4607.9
2018-10-03,166.0,35152-INACTIVE,0.0
2018-10-03,402.0,L90D-INACTIVE,458862.9
2018-10-03,275.0,#560-INACTIVE,17187.5
2018-10-03,116.6,I-ASKINOSIE-MOR-INACTIVE,2915.0
2018-10-03,160.5,CRYSTALS-INACTIVE,21537.495
2018-10-03,37.0,I-VAN-10#-INACTIVE,18537.0
2018-10-03,147.5,TAZAPURO-INACTIVE,7375.0
2018-10-03,10.0,990042-INACTIVE,170.9
2018-10-03,10.0,SJD2906-INACTIVE,591.0
2018-10-03,160.0,TAZACAFE-INACTIVE,8800.0
2018-10-03,20.0,23450-INACTIVE,895.0
2018-10-03,1675.8,PURIS870H-INACTIVE,288170.568
2018-10-03,280.0,RW5100178-INACTIVE,15960.0
2018-10-03,81.0,RW2160088-INACTIVE,0.0
2018-10-03,1.5,SJD0804-INACTIVE,33.150000000000006
2018-10-03,14.0,SJD1706-INACTIVE,105.56
2018-10-03,57.0,92040-INACTIVE,16094.52
2018-10-08,3150.0,WT119605CF-INACTIVE,535.5
2018-10-08,3150.0,WT119593CF-INACTIVE,0.0
2018-10-08,3150.0,WT119601CF-INACTIVE,535.5
2018-10-08,2100.00369,WT139740CF-INACTIVE,273.0004797
2018-10-08,3150.00738,LABEL-HOTP-10OZ-INACTIVE,409.5009594
2018-10-08,3150.2141699999997,WT119596CF-INACTIVE,409.5278421
2018-10-08,3150.0,WT145501CF-INACTIVE,0.0
2018-10-08,3150.1632600000003,WT119604CF-INACTIVE,535.5277542000001
2018-10-08,3150.0,WT119600CF-INACTIVE,0.0
2018-10-08,3150.24278,WT147099CF-INACTIVE,0.0
2018-10-08,2100.0,L-PCASH-10OZ-INACTIVE,357.0
2018-10-08,2100.0,LABEL-ACO-10OZ-INACTIVE,273.0
2018-10-08,4200.0,272250-INACTIVE,0.0
2018-10-08,240.0,6150-INACTIVE,0.0
2018-10-08,3000.0,272250-INACTIVE,0.0
2018-10-09,75.0,3109-INACTIVE,8418.75
2018-10-09,4000.0,1012-300-001-100,0.0
2018-10-09,10.0,3109-INACTIVE,1122.5
2018-10-11,14793.0,25490-INACTIVE,1331.37
2018-10-11,14628.0,25492-INACTIVE,1316.52
2018-10-11,14400.0,25494-INACTIVE,1296.0
2018-10-11,14439.0,25488-INACTIVE,1299.51
2018-10-23,4000.0,WT149184CF-INACTIVE,160.0
2018-10-24,180.0,6150-INACTIVE,0.0
2018-10-24,1590.0,I-ALM-50#-INACTIVE,274275.0
2018-10-24,0.17695,6150-INACTIVE,0.0
2018-10-24,475.0,181237-INACTIVE,22757.25
2018-10-24,304.8,20144-INACTIVE,56951.88
2018-10-24,25.0,I-ESP-TIGER-5LB-INACTIVE,1293.75
2018-10-25,1.0,MKT-SIGN-BUTTERS,0.0
2018-10-29,5000.0,WT149184CF-INACTIVE,200.0
2018-10-29,5000.0,WT149183CF-INACTIVE,200.0
2018-10-31,5000.0,WT149187CF-INACTIVE,200.0
2018-11-01,180.0,2191-INACTIVE,37260.0
2018-11-01,300.0,6150-INACTIVE,0.0
2018-11-02,150.0,272230-INACTIVE,0.0
2018-11-02,55.0,35152-INACTIVE,0.0
2018-11-02,168.0,RW2160088-INACTIVE,0.0
2018-11-02,60.0,RW5100178-INACTIVE,3420.0
2018-11-02,66.0,#070-INACTIVE,2764.7400000000002
2018-11-02,100.0,NSSU155-INACTIVE,4791.0
2018-11-02,25.0,NSSU155-INACTIVE,1197.75
2018-11-02,25.0,NSSU155-INACTIVE,1197.75
2018-11-02,44.0,250220-INACTIVE,1089.8799999999999
2018-11-05,1184.0,WT149184CF-INACTIVE,47.36
2018-11-05,4000.0,WT149184CF-INACTIVE,160.0
2018-11-07,7062.0,WT149183CF-INACTIVE,282.48
2018-11-09,160.0,92040-INACTIVE,45177.600000000006
2018-11-13,5086.0,WT149187CF-INACTIVE,203.44
2018-11-15,4688.0,WT149183CF-INACTIVE,187.52
2018-11-19,50.0,23450-INACTIVE,2237.5
2018-11-19,29996.0,WT119606CF-INACTIVE,2099.7200000000003
2018-11-19,1476.3,I-ALM-50#-INACTIVE,254661.75
2018-11-19,401.4,20144-INACTIVE,75001.59
2018-11-19,7.4,990042-INACTIVE,126.46600000000001
2018-11-19,153.8,35152-INACTIVE,0.0
2018-11-19,660.0,6150-INACTIVE,0.0
2018-11-19,207.5,2191-INACTIVE,42952.5
2018-11-19,21.07,I-VAN-10#-INACTIVE,10556.07
2018-11-19,5494.0,272250-INACTIVE,0.0
2018-11-19,160.0,92040-INACTIVE,45177.600000000006
2018-11-20,36.0,I-NIBS-INACTIVE,351.0
2018-11-20,88.4,TAZAPURO-INACTIVE,4420.0
2018-11-20,1.0,MKT-SIGN-BARS,0.0
2018-11-20,33.2,I-ESP-TIGER-5LB-INACTIVE,1718.1000000000001
2018-11-20,134.49,I-CHAI-NOSUGAR-INACTIVE,1915.1376000000002
2018-11-20,2.0,MKT-SIGN-BUTTERS,0.0
2018-11-20,101.0,TAZACAFE-INACTIVE,5555.0
2018-11-20,298.8827,NSSU155-INACTIVE,14319.470157
2018-11-21,285.0,RST DCD 25LB-INACTIVE,44531.25
2018-11-26,70.0,I-ASKINOSIE-MOR-INACTIVE,1750.0
2018-11-26,1323.3,PURIS870H-INACTIVE,227554.668
2018-11-26,140.0,RW5100178-INACTIVE,7980.0
2018-11-26,70.0,250220-INACTIVE,1733.8999999999999
2018-11-26,79.0,250220-INACTIVE,1956.83
2018-11-26,995.0,QUINOAFLK25#B-O-INACTIVE,103480.0
2018-11-26,75.0,L90D-INACTIVE,85608.75
2018-11-26,375.0,181237-INACTIVE,17966.25
2018-11-26,405.0,5171786-INACTIVE,57894.74999999999
2018-11-26,10000.0,WT149184CF-INACTIVE,400.0
2018-11-27,1.2,SJD0804-INACTIVE,26.52
2018-11-27,130.0,272230-INACTIVE,0.0
2018-11-27,13.0,SJD1706-INACTIVE,98.02
2018-11-27,8.0,SJD2906-INACTIVE,472.8
2018-11-27,55.0,CRYSTALS-INACTIVE,7380.45
2018-11-28,10000.0,WT149183CF-INACTIVE,400.0
2018-11-28,5.0,RW2160088-INACTIVE,0.0
2018-11-28,85.0,RW2160088-INACTIVE,0.0
2018-11-28,70.0,#070-INACTIVE,2932.3
2018-11-28,85.0,PUMPKINSEED-INACTIVE,280.5
2018-11-30,10000.0,WT149187CF-INACTIVE,400.0
2018-11-30,45.0,250220-INACTIVE,1114.65
2018-11-30,275.0,181237-INACTIVE,13175.249999999998
2018-11-30,225.0,181237-INACTIVE,10779.75
2018-11-30,180.0,#560-INACTIVE,11250.0
2018-11-30,600.0,L90D-INACTIVE,684870.0
2018-11-30,75.0,NSSU155-INACTIVE,3593.2499999999995
2018-11-30,180.0,6150-INACTIVE,0.0
2018-12-03,88.54705,272230-INACTIVE,0.0
2018-12-03,42.0,CRYSTALS-INACTIVE,5635.98
2018-12-03,223.91984,QUINOAFLK25#B-O-INACTIVE,23287.66336
2018-12-03,500.0,BOX-2PK-JCB-INACTIVE,0.0
2018-12-03,10000.0,WT149184CF-INACTIVE,400.0
2018-12-03,31.19179,RW2160088-INACTIVE,0.0
2018-12-03,1325.0,I-ALM-50#-INACTIVE,228562.5
2018-12-03,47.0485,#070-INACTIVE,1970.861665
2018-12-03,23.8,I-ESP-TIGER-5LB-INACTIVE,1231.65
2018-12-03,12.814,RW5100178-INACTIVE,730.398
2018-12-03,48.884409999999995,35152-INACTIVE,0.0
2018-12-03,4.6534699999999996,I-NIBS-INACTIVE,45.371332499999994
2018-12-03,50.0,3109-INACTIVE,5612.5
2018-12-03,0.0204,SJD0804-INACTIVE,0.4508400000000001
2018-12-03,18000.0,25490-INACTIVE,1620.0
2018-12-03,22.03785,#560-INACTIVE,1377.365625
2018-12-03,6840.0,JAR-4OZ-INACTIVE,1436.3999999999999
2018-12-03,13.07325,PUMPKINSEED-INACTIVE,43.141724999999994
2018-12-05,150.0,I-ALM-50#-INACTIVE,25875.0
2018-12-06,5100.0,272250-INACTIVE,0.0
2018-12-06,15000.0,25488-INACTIVE,1350.0
2018-12-06,2100.0,272250-INACTIVE,0.0
2018-12-12,1000.0,I-ALM-50#-INACTIVE,172500.0
2018-12-12,100.0,I-ALM-50#-INACTIVE,17250.0
2018-12-12,200.0,I-ALM-50#-INACTIVE,34500.0
2018-12-13,360.0,6150-INACTIVE,0.0
2018-12-13,20.0,I-VAN-10#-INACTIVE,10020.0
2018-12-14,1376.0,I-ALM-50#-INACTIVE,237360.0
2018-12-17,300.0,2191-INACTIVE,62100.0
2018-12-17,580.0,I-ALM-50#-INACTIVE,100050.0
2018-12-18,55.0,I-ESP-TIGER-5LB-INACTIVE,2846.25
2018-12-18,10.0,I-ESP-TIGER-5LB-INACTIVE,517.5
2018-12-18,604.0,I-ALM-50#-INACTIVE,104190.0
2018-12-19,100.0,I-CHAI-NOSUGAR-INACTIVE,1424.0
2018-12-19,1750.0,I-ALM-50#-INACTIVE,301875.0
2018-12-19,304.8,20144-INACTIVE,56951.88
2018-12-21,1.0,MKT-SIGN-BARS,0.0
2018-12-21,4.0,MKT-SIGN-BARS,0.0
2018-12-21,3.0,MKT-SIGN-BARS,0.0
2018-12-27,180.0,6150-INACTIVE,0.0
2018-12-28,132.0,#070-INACTIVE,5529.4800000000005
2018-12-28,50.0,#560-INACTIVE,3125.0
2018-12-28,6000.0,I-ORG-PNUTS-30#-INACTIVE,351000.0
2018-12-28,300.0,RW5100178-INACTIVE,17100.0
2018-12-28,168.0,RW2160088-INACTIVE,0.0
2018-12-28,4740.0,I-ALM-50#-INACTIVE,817650.0
2019-01-03,1.0,W-TW-PNUT,0.0
2019-01-03,50.0,NSSU155-INACTIVE,2395.5
2019-01-03,25.0,NSSU155-INACTIVE,1197.75
2019-01-03,75.0,NSSU155-INACTIVE,3593.2499999999995
2019-01-03,1.0,W-TU-PNUT,0.0
2019-01-03,12.0,990042-INACTIVE,205.07999999999998
2019-01-03,44.0,250220-INACTIVE,1089.8799999999999
2019-01-04,1100.0,I-ALM-50#-INACTIVE,189750.0
2019-01-07,25000.0,25494-INACTIVE,2250.0
2019-01-08,1000.0,MKT-SIGN-BARS,0.0
2019-01-08,10000.0,BARBOX-INACTIVE,0.0
2019-01-08,12.0,MKT-SIGN-BIGPRAISE,0.0
2019-01-08,1000.0,MKT-SIGN-BUTTERS,0.0
2019-01-08,70.0,MKT-SIGN-LOGO-TIN,0.0
2019-01-08,4.0,MKT-SIGN-LOGO-TIN,0.0
2019-01-09,30.0,I-VAN-10#-INACTIVE,15030.0
2019-01-11,10000.0,WT149184CF-INACTIVE,400.0
2019-01-14,82.5,CRYSTALS-INACTIVE,11070.675
2019-01-14,175.0,TAZAPURO-INACTIVE,8750.0
2019-01-14,420.2085,BARBOX-INACTIVE,0.0
2019-01-14,450.0,272230-INACTIVE,0.0
2019-01-14,175.0,TAZACAFE-INACTIVE,9625.0
2019-01-14,120.0,6150-INACTIVE,0.0
2019-01-14,450.0,KOSH##-INACTIVE,2214.0
2019-01-15,4.0,MKT-SIGN-LOGO-TIN,0.0
2019-01-15,47.18889,PL09W-INACTIVE,17.4598893
2019-01-15,47.18889,P009-INACTIVE,0.0
2019-01-16,10000.0,WT149183CF-INACTIVE,400.0
2019-01-17,500.0,5171786-INACTIVE,71475.0
2019-01-17,360.0,2191-INACTIVE,74520.0
2019-01-17,10000.0,25492-INACTIVE,900.0
2019-01-17,10000.0,WT149187CF-INACTIVE,400.0
2019-01-18,18.0,3109-INACTIVE,2020.5
2019-01-21,1.0,MKT-SIGN-BARS,0.0
2019-01-23,25.0,3109-INACTIVE,2806.25
2019-01-23,25.0,3109-INACTIVE,2806.25
2019-01-24,25.0,3109-INACTIVE,2806.25
2019-01-28,300.0,6150-INACTIVE,0.0
2019-02-04,53.0,PUMPKINSEED-INACTIVE,174.89999999999998
2019-02-04,10000.0,WT149183CF-INACTIVE,400.0
2019-02-07,480.0,272250-INACTIVE,0.0
2019-02-08,420.0,272250-INACTIVE,0.0
2019-02-11,1.0,MKT-SIGN-BUTTERS,0.0
2019-02-11,260.0,181237-INACTIVE,12456.599999999999
2019-02-12,5000.0,I-ALM-50#-INACTIVE,862500.0
2019-02-13,50.0,P009-INACTIVE,0.0
2019-02-13,50.0,PL09W-INACTIVE,18.5
2019-02-20,5000.0,WT149184CF-INACTIVE,200.0
2019-02-20,300.0,272250-INACTIVE,0.0
2019-02-21,44.0,250220-INACTIVE,1089.8799999999999
2019-02-22,60.0,I-NIBS-INACTIVE,585.0
2019-02-22,5250.0,WT119600CF-INACTIVE,0.0
2019-02-22,4200.0,WT145501CF-INACTIVE,0.0
2019-02-22,4200.0,WT119605CF-INACTIVE,714.0
2019-02-22,10000.0,S-13166-INACTIVE,0.0
2019-02-22,360.0,6150-INACTIVE,0.0
2019-02-22,180.0,6150-INACTIVE,0.0
2019-02-22,5250.0,WT119593CF-INACTIVE,0.0
2019-02-22,6300.0,WT119596CF-INACTIVE,819.0
2019-02-22,6300.0,WT119601CF-INACTIVE,1071.0
2019-02-22,5070.0,PURIS870H-INACTIVE,871837.2000000001
2019-02-22,150.0,NSSU155-INACTIVE,7186.499999999999
2019-02-22,40.0,92040-INACTIVE,11294.400000000001
2019-02-22,5.0,I-VAN-10#-INACTIVE,2505.0
2019-02-22,25.0,I-VAN-10#-INACTIVE,12525.0
2019-02-22,200.0,92040-INACTIVE,56472.0
2019-02-25,175.0,181237-INACTIVE,8384.25
2019-02-25,250.0,181237-INACTIVE,11977.5
2019-02-27,30000.0,WT119606CF-INACTIVE,2100.0
2019-02-27,1.0,MKT-SIGN-BUTTERS,0.0
2019-02-27,15000.0,25488-INACTIVE,1350.0
2019-03-06,1.0,FEE,0.0
2019-03-08,132.0,I-ASKINOSIE-MOR-INACTIVE,3300.0
2019-03-08,871.2,QUINOAFLK25#B-O-INACTIVE,90604.8
2019-03-08,180.0,6150-INACTIVE,0.0
2019-03-13,25.0,PUMPKINSEED-INACTIVE,82.5
2019-03-13,20000.0,25490-INACTIVE,1800.0
2019-03-15,25.0,PUMPKINSEED-INACTIVE,82.5
2019-03-15,6.0,250220-INACTIVE,148.62
2019-03-15,18.0,250220-INACTIVE,445.86
2019-03-18,1.0,MKT-SIGN-BUTTERS,0.0
2019-03-19,15000.0,25492-INACTIVE,1350.0
2019-03-19,100.0,L90D-INACTIVE,114145.0
2019-03-20,100.0,PL09W-INACTIVE,37.0
2019-03-20,100.0,P009-INACTIVE,0.0
2019-03-20,60000.0,C70G-450GGMLP-5-INACTIVE,6600.0
2019-03-25,15.5,20144-INACTIVE,2896.1749999999997
2019-03-25,15.0,20144-INACTIVE,2802.75
2019-03-27,15.0,250220-INACTIVE,371.55
2019-03-28,50.0,#560-INACTIVE,3125.0
2019-03-28,360.0,6150-INACTIVE,0.0
2019-03-28,260.0,PUMPKINSEED-INACTIVE,858.0
2019-03-28,280.0,RW2550071-INACTIVE,11760.0
2019-03-28,127.0,20144-INACTIVE,23729.95
2019-03-28,25.4,20144-INACTIVE,4745.99
2019-03-28,40.0,I-ESP-TIGER-5LB-INACTIVE,2070.0
2019-03-28,221.0,#070-INACTIVE,9257.69
2019-03-28,10.0,I-ESP-TIGER-5LB-INACTIVE,517.5
2019-03-28,5880.0,I-ORG-PNUTS-30#-INACTIVE,343980.0
2019-03-28,5000.0,I-ALM-50#-INACTIVE,862500.0
2019-03-28,15.0,I-ESP-TIGER-5LB-INACTIVE,776.25
2019-03-28,40.0,250220-INACTIVE,990.8
2019-03-28,100.0,L90D-INACTIVE,114145.0
2019-03-28,250.0,181237-INACTIVE,11977.5
2019-04-03,10000.0,WT149187CF-INACTIVE,400.0
